,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Cluster
805,Eyşan (Unutamıyorum),Toygar Işıklı,0.382,0.29,4,-13.333,0,0.0369,0.0735,0.532,0.123,0.0836,135.685,audio_features,4tVAiIafTViS46FT9KPqdV,spotify:track:4tVAiIafTViS46FT9KPqdV,https://api.spotify.com/v1/tracks/4tVAiIafTViS46FT9KPqdV,https://api.spotify.com/v1/audio-analysis/4tVAiIafTViS46FT9KPqdV,159488,4,Cluster 3
806,Yazgı,Toygar Işıklı,0.2,0.209,0,-9.226,0,0.0398,0.824,0.862,0.235,0.0748,70.488,audio_features,5u0wmOEqeCkKLy6yl9SfdY,spotify:track:5u0wmOEqeCkKLy6yl9SfdY,https://api.spotify.com/v1/tracks/5u0wmOEqeCkKLy6yl9SfdY,https://api.spotify.com/v1/audio-analysis/5u0wmOEqeCkKLy6yl9SfdY,98586,5,Cluster 3
807,Tadın Kaldı,Vega,0.476,0.203,4,-13.312,0,0.034,0.708,0.00616,0.111,0.168,124.901,audio_features,3SaAlVGnxq1sJPno5bkgri,spotify:track:3SaAlVGnxq1sJPno5bkgri,https://api.spotify.com/v1/tracks/3SaAlVGnxq1sJPno5bkgri,https://api.spotify.com/v1/audio-analysis/3SaAlVGnxq1sJPno5bkgri,190533,4,Cluster 3
808,Ankara,Vega,0.629,0.695,4,-7.479,0,0.0318,0.349,0.0342,0.142,0.493,132.008,audio_features,7IKeb4jtqRFp2x87wVkwIm,spotify:track:7IKeb4jtqRFp2x87wVkwIm,https://api.spotify.com/v1/tracks/7IKeb4jtqRFp2x87wVkwIm,https://api.spotify.com/v1/audio-analysis/7IKeb4jtqRFp2x87wVkwIm,322533,4,Cluster 3
809,Bir Harmanım Bu Akşam,Fikret Kızılok,0.62,0.121,8,-24.942,0,0.0383,0.587,0.0383,0.0903,0.494,136.187,audio_features,0sTJR00cUTvw73XHtxLwtW,spotify:track:0sTJR00cUTvw73XHtxLwtW,https://api.spotify.com/v1/tracks/0sTJR00cUTvw73XHtxLwtW,https://api.spotify.com/v1/audio-analysis/0sTJR00cUTvw73XHtxLwtW,343909,4,Cluster 1
810,Bir İhtimal Daha Var,Nigar Uluerer,0.261,0.384,3,-10.459,1,0.0403,0.986,0.0884,0.102,0.211,68.697,audio_features,5UUkQUaGbMjWhckNZF2jid,spotify:track:5UUkQUaGbMjWhckNZF2jid,https://api.spotify.com/v1/tracks/5UUkQUaGbMjWhckNZF2jid,https://api.spotify.com/v1/audio-analysis/5UUkQUaGbMjWhckNZF2jid,228013,4,Cluster 3
811,Kalbim,Fikret Kızılok,0.554,0.16,8,-19.422,1,0.0568,0.908,0.303,0.109,0.123,107.027,audio_features,3eR40Cz24RByonarOAE6aE,spotify:track:3eR40Cz24RByonarOAE6aE,https://api.spotify.com/v1/tracks/3eR40Cz24RByonarOAE6aE,https://api.spotify.com/v1/audio-analysis/3eR40Cz24RByonarOAE6aE,236286,5,Cluster 1
812,Civilian - Single,Wye Oak,0.389,0.697,8,-7.215,0,0.0315,0.000269,0.207,0.135,0.413,90.853,audio_features,1UxEglUTQaG1Wqbdcy3hoa,spotify:track:1UxEglUTQaG1Wqbdcy3hoa,https://api.spotify.com/v1/tracks/1UxEglUTQaG1Wqbdcy3hoa,https://api.spotify.com/v1/audio-analysis/1UxEglUTQaG1Wqbdcy3hoa,220918,4,Cluster 3
813,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,0.498,0.331,4,-14.084,1,0.0273,0.27,0.198,0.107,0.106,96.734,audio_features,5RROFztQ7ua0p9ttJ0U8nv,spotify:track:5RROFztQ7ua0p9ttJ0U8nv,https://api.spotify.com/v1/tracks/5RROFztQ7ua0p9ttJ0U8nv,https://api.spotify.com/v1/audio-analysis/5RROFztQ7ua0p9ttJ0U8nv,286293,4,Cluster 1
814,Comfort Me,PHILDEL,0.673,0.432,10,-9.99,1,0.0267,0.187,8.87e-05,0.143,0.163,109.924,audio_features,5sRykddTQ0H5JqWj2alts0,spotify:track:5sRykddTQ0H5JqWj2alts0,https://api.spotify.com/v1/tracks/5sRykddTQ0H5JqWj2alts0,https://api.spotify.com/v1/audio-analysis/5sRykddTQ0H5JqWj2alts0,249667,4,Cluster 1
815,Mutlu Sonsuz (Delibal Original Soundtrack),Çağatay Ulusoy,0.471,0.651,8,-7.338,1,0.0334,0.536,0.0,0.32,0.469,64.689,audio_features,2F7dffeSpXJnZCso0MMHAS,spotify:track:2F7dffeSpXJnZCso0MMHAS,https://api.spotify.com/v1/tracks/2F7dffeSpXJnZCso0MMHAS,https://api.spotify.com/v1/audio-analysis/2F7dffeSpXJnZCso0MMHAS,135790,4,Cluster 3
816,Heathens,Twenty One Pilots,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4,Cluster 3
817,Yağmur,Bülent Ortaçgil,0.604,0.0985,11,-22.738,0,0.0345,0.962,0.543,0.106,0.24,100.638,audio_features,5PgyibXgk8CTpjmTb8Crak,spotify:track:5PgyibXgk8CTpjmTb8Crak,https://api.spotify.com/v1/tracks/5PgyibXgk8CTpjmTb8Crak,https://api.spotify.com/v1/audio-analysis/5PgyibXgk8CTpjmTb8Crak,154560,3,Cluster 3
818,Yaz Geçer,Yüzyüzeyken Konuşuruz,0.593,0.4,1,-10.855,0,0.0691,0.444,2.61e-06,0.141,0.63,89.887,audio_features,0baIfzfxPnUrqnkHgkxn9G,spotify:track:0baIfzfxPnUrqnkHgkxn9G,https://api.spotify.com/v1/tracks/0baIfzfxPnUrqnkHgkxn9G,https://api.spotify.com/v1/audio-analysis/0baIfzfxPnUrqnkHgkxn9G,226373,4,Cluster 3
819,Ateş Edecek Misin?,Yüzyüzeyken Konuşuruz,0.579,0.472,0,-13.01,0,0.0367,0.47,0.00433,0.0927,0.517,143.557,audio_features,2iV4VIyB9vu4p4zYADlook,spotify:track:2iV4VIyB9vu4p4zYADlook,https://api.spotify.com/v1/tracks/2iV4VIyB9vu4p4zYADlook,https://api.spotify.com/v1/audio-analysis/2iV4VIyB9vu4p4zYADlook,283693,4,Cluster 3
820,Equilibrium,Deniz Kurtel,0.691,0.398,1,-17.812,1,0.0428,0.548,0.934,0.261,0.661,116.967,audio_features,47YMiZz42ig7UYsVUhye9n,spotify:track:47YMiZz42ig7UYsVUhye9n,https://api.spotify.com/v1/tracks/47YMiZz42ig7UYsVUhye9n,https://api.spotify.com/v1/audio-analysis/47YMiZz42ig7UYsVUhye9n,333027,4,Cluster 1
821,One Chance At Happiness,Deniz Kurtel,0.871,0.401,1,-13.821,1,0.122,0.416,0.934,0.11,0.62,120.039,audio_features,6IRZ2W5jkxEcpKgtRxCkAy,spotify:track:6IRZ2W5jkxEcpKgtRxCkAy,https://api.spotify.com/v1/tracks/6IRZ2W5jkxEcpKgtRxCkAy,https://api.spotify.com/v1/audio-analysis/6IRZ2W5jkxEcpKgtRxCkAy,403107,4,Cluster 1
822,Stay Home - Mixed,Charles Levine,0.787,0.577,7,-9.683,0,0.0402,0.402,0.724,0.156,0.374,113.363,audio_features,2JQIwSvNG4XzKYez3MFC1K,spotify:track:2JQIwSvNG4XzKYez3MFC1K,https://api.spotify.com/v1/tracks/2JQIwSvNG4XzKYez3MFC1K,https://api.spotify.com/v1/audio-analysis/2JQIwSvNG4XzKYez3MFC1K,169867,4,Cluster 1
823,Labyrinths (feat. Carol C & Dave Eggar),EarthRise SoundSystem,0.637,0.682,4,-7.314,0,0.0363,0.1,0.819,0.377,0.497,115.03,audio_features,4o3PDIZLVgpyBZMzqwA6Lc,spotify:track:4o3PDIZLVgpyBZMzqwA6Lc,https://api.spotify.com/v1/tracks/4o3PDIZLVgpyBZMzqwA6Lc,https://api.spotify.com/v1/audio-analysis/4o3PDIZLVgpyBZMzqwA6Lc,393000,3,Cluster 3
824,The L Word Feat. Jada,Deniz Kurtel,0.687,0.66,9,-10.524,1,0.0479,0.00121,0.791,0.106,0.467,125.007,audio_features,6f0zH5Z2EuhPoWki56bBGA,spotify:track:6f0zH5Z2EuhPoWki56bBGA,https://api.spotify.com/v1/tracks/6f0zH5Z2EuhPoWki56bBGA,https://api.spotify.com/v1/audio-analysis/6f0zH5Z2EuhPoWki56bBGA,462650,4,Cluster 1
825,If You Leave Tonight feat. Lazarusman,Cosmic Cowboys,0.795,0.697,11,-10.042,0,0.102,0.0413,0.0344,0.0991,0.437,110.012,audio_features,4SkOLFr0mWiTNq2a63FEt5,spotify:track:4SkOLFr0mWiTNq2a63FEt5,https://api.spotify.com/v1/tracks/4SkOLFr0mWiTNq2a63FEt5,https://api.spotify.com/v1/audio-analysis/4SkOLFr0mWiTNq2a63FEt5,337782,4,Cluster 1
826,Who Is She ?,I Monster,0.396,0.801,1,-4.014,0,0.0411,0.0742,0.00907,0.0925,0.105,152.701,audio_features,6AdgGDGbdRMoCVkGye11Zw,spotify:track:6AdgGDGbdRMoCVkGye11Zw,https://api.spotify.com/v1/tracks/6AdgGDGbdRMoCVkGye11Zw,https://api.spotify.com/v1/audio-analysis/6AdgGDGbdRMoCVkGye11Zw,213373,4,Cluster 3
827,Smoke,Moddi,0.329,0.158,9,-13.175,0,0.0327,0.727,0.0204,0.111,0.252,80.828,audio_features,0YRbnZ00BOfx66x2LdgbCr,spotify:track:0YRbnZ00BOfx66x2LdgbCr,https://api.spotify.com/v1/tracks/0YRbnZ00BOfx66x2LdgbCr,https://api.spotify.com/v1/audio-analysis/0YRbnZ00BOfx66x2LdgbCr,312667,4,Cluster 3
828,I Do Coke,Kill The Noise,0.774,0.895,11,-3.846,0,0.233,0.00224,0.0794,0.804,0.533,106.945,audio_features,3PvhJcV5xv7E1ImIfbRYeM,spotify:track:3PvhJcV5xv7E1ImIfbRYeM,https://api.spotify.com/v1/tracks/3PvhJcV5xv7E1ImIfbRYeM,https://api.spotify.com/v1/audio-analysis/3PvhJcV5xv7E1ImIfbRYeM,226973,4,Cluster 3
829,Walk in the Moment,Unders,0.743,0.603,1,-13.396,1,0.0348,0.015,0.828,0.113,0.127,120.992,audio_features,6SFMSuMb3KxW3DTrm3RmPg,spotify:track:6SFMSuMb3KxW3DTrm3RmPg,https://api.spotify.com/v1/tracks/6SFMSuMb3KxW3DTrm3RmPg,https://api.spotify.com/v1/audio-analysis/6SFMSuMb3KxW3DTrm3RmPg,499819,4,Cluster 1
830,Syria - Original,Unders,0.717,0.465,3,-13.036,0,0.0405,0.259,0.922,0.145,0.534,104.995,audio_features,3rkge8kur9i26zpByFKvBu,spotify:track:3rkge8kur9i26zpByFKvBu,https://api.spotify.com/v1/tracks/3rkge8kur9i26zpByFKvBu,https://api.spotify.com/v1/audio-analysis/3rkge8kur9i26zpByFKvBu,483000,4,Cluster 1
831,Ugly Boy,Die Antwoord,0.822,0.669,10,-5.358,0,0.182,0.0147,0.0,0.188,0.602,102.035,audio_features,0zSGK8ZpVuo0XdIY21Vyrh,spotify:track:0zSGK8ZpVuo0XdIY21Vyrh,https://api.spotify.com/v1/tracks/0zSGK8ZpVuo0XdIY21Vyrh,https://api.spotify.com/v1/audio-analysis/0zSGK8ZpVuo0XdIY21Vyrh,213607,4,Cluster 3
832,Coming Over (feat. James Hersey),Dillon Francis,0.631,0.661,5,-5.5,0,0.0999,0.227,1.43e-06,0.166,0.698,174.031,audio_features,6m3ZWIXhjoV76syT1j2oE9,spotify:track:6m3ZWIXhjoV76syT1j2oE9,https://api.spotify.com/v1/tracks/6m3ZWIXhjoV76syT1j2oE9,https://api.spotify.com/v1/audio-analysis/6m3ZWIXhjoV76syT1j2oE9,178333,4,Cluster 3
833,"C'est l'été, c'est l'été, c'est l'été",Félix Dyotte,0.464,0.23,1,-10.437,1,0.0348,0.939,0.0,0.102,0.341,175.892,audio_features,1sl1FMSsXFPmTi5onR4jc2,spotify:track:1sl1FMSsXFPmTi5onR4jc2,https://api.spotify.com/v1/tracks/1sl1FMSsXFPmTi5onR4jc2,https://api.spotify.com/v1/audio-analysis/1sl1FMSsXFPmTi5onR4jc2,160398,3,Cluster 3
834,Into You,Ariana Grande,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988,audio_features,7yHEDfrJNd0zWOfXwydNH0,spotify:track:7yHEDfrJNd0zWOfXwydNH0,https://api.spotify.com/v1/tracks/7yHEDfrJNd0zWOfXwydNH0,https://api.spotify.com/v1/audio-analysis/7yHEDfrJNd0zWOfXwydNH0,244453,4,Cluster 3
835,Stressed Out,Twenty One Pilots,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Cluster 3
836,The Greatest,Sia,0.666,0.723,1,-6.164,1,0.268,0.0109,0.00047,0.0507,0.739,192.024,audio_features,3XIIOCu6B8PuGq5j61asEM,spotify:track:3XIIOCu6B8PuGq5j61asEM,https://api.spotify.com/v1/tracks/3XIIOCu6B8PuGq5j61asEM,https://api.spotify.com/v1/audio-analysis/3XIIOCu6B8PuGq5j61asEM,210893,4,Cluster 3
837,Beni Sen İnandır,Pinhani,0.825,0.4,0,-12.626,1,0.0456,0.49,0.0,0.0981,0.838,106.0,audio_features,1rY4UYyZ3PcuYgWIddkcnL,spotify:track:1rY4UYyZ3PcuYgWIddkcnL,https://api.spotify.com/v1/tracks/1rY4UYyZ3PcuYgWIddkcnL,https://api.spotify.com/v1/audio-analysis/1rY4UYyZ3PcuYgWIddkcnL,224717,4,Cluster 1
838,Across the Universe,Fiona Apple,0.578,0.481,4,-10.545,1,0.0317,0.431,0.00299,0.0951,0.548,129.881,audio_features,6ZQgooEk8PvsLxedYaT6Oa,spotify:track:6ZQgooEk8PvsLxedYaT6Oa,https://api.spotify.com/v1/tracks/6ZQgooEk8PvsLxedYaT6Oa,https://api.spotify.com/v1/audio-analysis/6ZQgooEk8PvsLxedYaT6Oa,307333,4,Cluster 3
839,Aklımın İplerini Saldım,Yüksek Sadakat,0.47,0.579,11,-6.261,0,0.0252,0.416,1.5e-06,0.0917,0.318,77.957,audio_features,6dEDAgxkTVWSknPaeLyy5w,spotify:track:6dEDAgxkTVWSknPaeLyy5w,https://api.spotify.com/v1/tracks/6dEDAgxkTVWSknPaeLyy5w,https://api.spotify.com/v1/audio-analysis/6dEDAgxkTVWSknPaeLyy5w,262147,4,Cluster 3
840,Bilir Mi?,Enbe Orkestrası,0.713,0.48,9,-7.578,1,0.0266,0.496,0.0,0.292,0.684,110.03,audio_features,7wx3BucwjDd5uTD2BrqBtZ,spotify:track:7wx3BucwjDd5uTD2BrqBtZ,https://api.spotify.com/v1/tracks/7wx3BucwjDd5uTD2BrqBtZ,https://api.spotify.com/v1/audio-analysis/7wx3BucwjDd5uTD2BrqBtZ,256105,4,Cluster 3
841,Yan Benimle,Sıla,0.64,0.587,8,-6.384,0,0.125,0.402,0.0,0.228,0.493,74.037,audio_features,2LX6XfSqCKBrt2qJngS87z,spotify:track:2LX6XfSqCKBrt2qJngS87z,https://api.spotify.com/v1/tracks/2LX6XfSqCKBrt2qJngS87z,https://api.spotify.com/v1/audio-analysis/2LX6XfSqCKBrt2qJngS87z,283033,4,Cluster 3
842,Seni Unutmaya Ömrüm Yeter mi,Ümit Besen,0.554,0.814,0,-4.934,0,0.131,0.23,0.0,0.138,0.645,168.019,audio_features,5wZCYt2WkkN4nPxyTh192n,spotify:track:5wZCYt2WkkN4nPxyTh192n,https://api.spotify.com/v1/tracks/5wZCYt2WkkN4nPxyTh192n,https://api.spotify.com/v1/audio-analysis/5wZCYt2WkkN4nPxyTh192n,224506,4,Cluster 3
843,Bırak Sende Kaybolayım,Toygar Işıklı,0.689,0.631,9,-7.679,0,0.0331,0.246,2.09e-06,0.213,0.491,111.97,audio_features,0el9kk0uYwcdrlWguj3HjG,spotify:track:0el9kk0uYwcdrlWguj3HjG,https://api.spotify.com/v1/tracks/0el9kk0uYwcdrlWguj3HjG,https://api.spotify.com/v1/audio-analysis/0el9kk0uYwcdrlWguj3HjG,211021,4,Cluster 3
844,Olsun,Pilli Bebek,0.66,0.587,8,-11.411,0,0.0266,0.437,0.46,0.107,0.524,115.01,audio_features,5XeDZw7ghswlRZhD7VpqoS,spotify:track:5XeDZw7ghswlRZhD7VpqoS,https://api.spotify.com/v1/tracks/5XeDZw7ghswlRZhD7VpqoS,https://api.spotify.com/v1/audio-analysis/5XeDZw7ghswlRZhD7VpqoS,277720,4,Cluster 1
845,Düşüyorum Hayatın Ellerinden,Cem Adrian,0.454,0.281,2,-9.943,0,0.0324,0.748,0.0,0.108,0.24,79.641,audio_features,6J1MeUl6WsdS950ZJJcUr9,spotify:track:6J1MeUl6WsdS950ZJJcUr9,https://api.spotify.com/v1/tracks/6J1MeUl6WsdS950ZJJcUr9,https://api.spotify.com/v1/audio-analysis/6J1MeUl6WsdS950ZJJcUr9,274181,4,Cluster 3
846,Beni Böyle Bırakma,Cem Adrian,0.44,0.382,9,-9.469,0,0.0324,0.863,0.000566,0.0878,0.234,105.02,audio_features,5cSYFut8HsvXJObcx8xmqJ,spotify:track:5cSYFut8HsvXJObcx8xmqJ,https://api.spotify.com/v1/tracks/5cSYFut8HsvXJObcx8xmqJ,https://api.spotify.com/v1/audio-analysis/5cSYFut8HsvXJObcx8xmqJ,280773,4,Cluster 3
847,Yağmur,Cem Adrian,0.222,0.312,4,-7.449,0,0.0353,0.927,3.45e-05,0.132,0.295,173.013,audio_features,5Q3QF4U4dKHJIWIGwYIYqF,spotify:track:5Q3QF4U4dKHJIWIGwYIYqF,https://api.spotify.com/v1/tracks/5Q3QF4U4dKHJIWIGwYIYqF,https://api.spotify.com/v1/audio-analysis/5Q3QF4U4dKHJIWIGwYIYqF,320533,4,Cluster 3
848,Bana Ne Yaptın,Cem Adrian,0.669,0.328,9,-7.803,0,0.0373,0.876,6.09e-05,0.109,0.178,127.612,audio_features,0ykqIstarcmof2RRu2V7Ve,spotify:track:0ykqIstarcmof2RRu2V7Ve,https://api.spotify.com/v1/tracks/0ykqIstarcmof2RRu2V7Ve,https://api.spotify.com/v1/audio-analysis/0ykqIstarcmof2RRu2V7Ve,457907,4,Cluster 1
849,Tek Kişilik Aşk,Cem Adrian,0.354,0.394,3,-8.504,0,0.0288,0.803,0.0,0.0809,0.281,89.761,audio_features,49XQQ16DwzLPAzU7ByuAJg,spotify:track:49XQQ16DwzLPAzU7ByuAJg,https://api.spotify.com/v1/tracks/49XQQ16DwzLPAzU7ByuAJg,https://api.spotify.com/v1/audio-analysis/49XQQ16DwzLPAzU7ByuAJg,447344,4,Cluster 3
850,Güç Para Zıvana,Yüzyüzeyken Konuşuruz,0.432,0.204,1,-17.514,0,0.0415,0.765,0.701,0.18,0.368,156.536,audio_features,0oBd4bLMY6Bxl1H8uiT2I7,spotify:track:0oBd4bLMY6Bxl1H8uiT2I7,https://api.spotify.com/v1/tracks/0oBd4bLMY6Bxl1H8uiT2I7,https://api.spotify.com/v1/audio-analysis/0oBd4bLMY6Bxl1H8uiT2I7,58982,3,Cluster 3
851,Kaş,Yüzyüzeyken Konuşuruz,0.6,0.625,2,-9.056,0,0.0332,0.0359,4.09e-05,0.122,0.663,128.252,audio_features,1H7YoGZHWdfcfPsPgvIquv,spotify:track:1H7YoGZHWdfcfPsPgvIquv,https://api.spotify.com/v1/tracks/1H7YoGZHWdfcfPsPgvIquv,https://api.spotify.com/v1/audio-analysis/1H7YoGZHWdfcfPsPgvIquv,227401,4,Cluster 3
852,Tarla,Yüzyüzeyken Konuşuruz,0.633,0.713,2,-8.709,1,0.0338,0.00121,0.00377,0.114,0.631,126.857,audio_features,29GwADTEwY2HSMly6CTSQ1,spotify:track:29GwADTEwY2HSMly6CTSQ1,https://api.spotify.com/v1/tracks/29GwADTEwY2HSMly6CTSQ1,https://api.spotify.com/v1/audio-analysis/29GwADTEwY2HSMly6CTSQ1,352288,4,Cluster 1
853,Kalabalık,Yüzyüzeyken Konuşuruz,0.701,0.517,6,-10.507,0,0.0274,0.101,0.0429,0.154,0.837,96.31,audio_features,48MFiUkiWoMXvMkYHjEpzG,spotify:track:48MFiUkiWoMXvMkYHjEpzG,https://api.spotify.com/v1/tracks/48MFiUkiWoMXvMkYHjEpzG,https://api.spotify.com/v1/audio-analysis/48MFiUkiWoMXvMkYHjEpzG,224725,4,Cluster 3
854,Ellilik Banknotlar,Yüzyüzeyken Konuşuruz,0.589,0.681,6,-9.039,1,0.0268,0.0234,0.166,0.117,0.692,136.0,audio_features,4XNRDwjyDWYAyFI5lzLgoj,spotify:track:4XNRDwjyDWYAyFI5lzLgoj,https://api.spotify.com/v1/tracks/4XNRDwjyDWYAyFI5lzLgoj,https://api.spotify.com/v1/audio-analysis/4XNRDwjyDWYAyFI5lzLgoj,253728,4,Cluster 3
855,Sen Taştan,Yüzyüzeyken Konuşuruz,0.434,0.678,9,-9.724,1,0.0311,0.000147,0.12,0.0855,0.722,124.069,audio_features,5TLZzkxwIpTkcMv2yY2A4L,spotify:track:5TLZzkxwIpTkcMv2yY2A4L,https://api.spotify.com/v1/tracks/5TLZzkxwIpTkcMv2yY2A4L,https://api.spotify.com/v1/audio-analysis/5TLZzkxwIpTkcMv2yY2A4L,330854,4,Cluster 1
856,Çok Acil Bir İş,Yüzyüzeyken Konuşuruz,0.47,0.53,6,-9.55,0,0.158,0.0162,0.227,0.0458,0.643,192.046,audio_features,6M8NRcZTLOEdii5VgZHKu2,spotify:track:6M8NRcZTLOEdii5VgZHKu2,https://api.spotify.com/v1/tracks/6M8NRcZTLOEdii5VgZHKu2,https://api.spotify.com/v1/audio-analysis/6M8NRcZTLOEdii5VgZHKu2,163605,4,Cluster 3
857,Adam,Yüzyüzeyken Konuşuruz,0.575,0.698,4,-9.524,1,0.0291,0.103,0.0321,0.326,0.68,143.963,audio_features,6vGQDdFb7gNwvZVJkCEDsP,spotify:track:6vGQDdFb7gNwvZVJkCEDsP,https://api.spotify.com/v1/tracks/6vGQDdFb7gNwvZVJkCEDsP,https://api.spotify.com/v1/audio-analysis/6vGQDdFb7gNwvZVJkCEDsP,220879,4,Cluster 3
858,Para Hala Bende,Yüzyüzeyken Konuşuruz,0.626,0.457,1,-11.071,0,0.0319,0.0122,0.781,0.0958,0.699,90.738,audio_features,78Tv1puu12ptYlaqRh8ZpN,spotify:track:78Tv1puu12ptYlaqRh8ZpN,https://api.spotify.com/v1/tracks/78Tv1puu12ptYlaqRh8ZpN,https://api.spotify.com/v1/audio-analysis/78Tv1puu12ptYlaqRh8ZpN,205687,4,Cluster 1
859,Kendi Evimde Deplasmandayım,Yüzyüzeyken Konuşuruz,0.346,0.717,2,-7.727,0,0.138,0.347,0.0,0.225,0.838,182.498,audio_features,57Ikl6MXmHZB1L005f3Gie,spotify:track:57Ikl6MXmHZB1L005f3Gie,https://api.spotify.com/v1/tracks/57Ikl6MXmHZB1L005f3Gie,https://api.spotify.com/v1/audio-analysis/57Ikl6MXmHZB1L005f3Gie,274773,4,Cluster 3
860,Bakkal Osman Abi,Yüzyüzeyken Konuşuruz,0.352,0.236,7,-12.514,1,0.0338,0.8,0.0309,0.0938,0.16,88.942,audio_features,6oyn46CSk9jKd7JnykDl30,spotify:track:6oyn46CSk9jKd7JnykDl30,https://api.spotify.com/v1/tracks/6oyn46CSk9jKd7JnykDl30,https://api.spotify.com/v1/audio-analysis/6oyn46CSk9jKd7JnykDl30,326013,4,Cluster 3
861,Cenaze Evi,Yüzyüzeyken Konuşuruz,0.539,0.344,1,-10.781,0,0.0792,0.685,0.000323,0.113,0.497,138.517,audio_features,5pcm4HNDNsPTCwWiQS9swb,spotify:track:5pcm4HNDNsPTCwWiQS9swb,https://api.spotify.com/v1/tracks/5pcm4HNDNsPTCwWiQS9swb,https://api.spotify.com/v1/audio-analysis/5pcm4HNDNsPTCwWiQS9swb,367200,3,Cluster 3
862,Kaş - Otoban Sıcağı,Yüzyüzeyken Konuşuruz,0.61,0.564,2,-11.085,0,0.0407,0.33,0.00275,0.0579,0.781,128.037,audio_features,6vUnktFi5NqggM14aj73nJ,spotify:track:6vUnktFi5NqggM14aj73nJ,https://api.spotify.com/v1/tracks/6vUnktFi5NqggM14aj73nJ,https://api.spotify.com/v1/audio-analysis/6vUnktFi5NqggM14aj73nJ,234057,4,Cluster 3
863,When I'm Gone,Eminem,0.618,0.746,10,-5.476,0,0.352,0.0553,0.0,0.273,0.75,75.272,audio_features,4CDIEKHMb2MBgvgHBkhiJD,spotify:track:4CDIEKHMb2MBgvgHBkhiJD,https://api.spotify.com/v1/tracks/4CDIEKHMb2MBgvgHBkhiJD,https://api.spotify.com/v1/audio-analysis/4CDIEKHMb2MBgvgHBkhiJD,281320,4,Cluster 3
864,Billie Jean (feat. Luciano),Easy Star All-Stars,0.651,0.761,6,-5.168,0,0.0613,0.218,0.0353,0.327,0.828,166.017,audio_features,3bymDcsSDlZo6WkhFpkVAx,spotify:track:3bymDcsSDlZo6WkhFpkVAx,https://api.spotify.com/v1/tracks/3bymDcsSDlZo6WkhFpkVAx,https://api.spotify.com/v1/audio-analysis/3bymDcsSDlZo6WkhFpkVAx,384960,4,Cluster 3
865,What I Might Do,Ben Pearce,0.838,0.537,8,-11.689,1,0.116,0.0567,0.799,0.0991,0.359,121.986,audio_features,0BK1M9AjuKwBjfgFUVYuvI,spotify:track:0BK1M9AjuKwBjfgFUVYuvI,https://api.spotify.com/v1/tracks/0BK1M9AjuKwBjfgFUVYuvI,https://api.spotify.com/v1/audio-analysis/0BK1M9AjuKwBjfgFUVYuvI,194828,4,Cluster 1
866,You & Me,Disclosure,0.744,0.875,10,-4.104,0,0.154,0.0105,0.175,0.174,0.692,130.007,audio_features,55jxzrIhEupVy1l6RDJaO5,spotify:track:55jxzrIhEupVy1l6RDJaO5,https://api.spotify.com/v1/tracks/55jxzrIhEupVy1l6RDJaO5,https://api.spotify.com/v1/audio-analysis/55jxzrIhEupVy1l6RDJaO5,266424,4,Cluster 3
867,Soli,Adriano Celentano,0.586,0.653,7,-7.898,0,0.0313,0.0743,0.0,0.0878,0.533,114.997,audio_features,1QdatFBsVprNQug9osYXPr,spotify:track:1QdatFBsVprNQug9osYXPr,https://api.spotify.com/v1/tracks/1QdatFBsVprNQug9osYXPr,https://api.spotify.com/v1/audio-analysis/1QdatFBsVprNQug9osYXPr,243891,4,Cluster 3
868,Clap Your Hands,Whilk & Misky,0.823,0.638,4,-11.364,0,0.055,0.232,0.211,0.0961,0.382,117.984,audio_features,5ndyjqPPACB114cu4PlAw9,spotify:track:5ndyjqPPACB114cu4PlAw9,https://api.spotify.com/v1/tracks/5ndyjqPPACB114cu4PlAw9,https://api.spotify.com/v1/audio-analysis/5ndyjqPPACB114cu4PlAw9,305532,4,Cluster 1
869,You're Mine - Original Mix,Oscar and the Wolf,0.741,0.461,10,-9.59,0,0.0373,0.0344,0.503,0.0933,0.174,107.984,audio_features,4Mzfy41WctzO7rYpAumDYe,spotify:track:4Mzfy41WctzO7rYpAumDYe,https://api.spotify.com/v1/tracks/4Mzfy41WctzO7rYpAumDYe,https://api.spotify.com/v1/audio-analysis/4Mzfy41WctzO7rYpAumDYe,329467,4,Cluster 1
