code,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct_x,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,mean_recycle_pct,extended_pop_size,number_of_jobs_mean,total_hectar,recycling_pct_y
E09000033,westminster,2018-12-01,43015.0,7.66,63792.0,22.0,253036.0,150000.0,1300380.0,124509.0,1,17.7,,"659,000","2,203",17.7
E09000001,city of london,2019-12-01,61636.0,6.805188862621531,88342.0,23.75,7798.0,412000.0,315.0,0.0,1,23.75," 7,798 ","412,000",315,23.75
E09000002,barking and dagenham,2019-12-01,28738.0,6.605797172022443,32010.0,18.7,190533.0,54500.0,3780.0,0.0,1,18.7," 190,533 ","54,500","3,780",18.7
E09000003,barnet,2019-12-01,31624.0,6.883684688730865,37328.0,27.2,355461.0,145000.0,8675.0,0.0,1,27.2," 355,461 ","145,000","8,675",27.200000000000003
E09000004,bexley,2019-12-01,31642.0,6.666198798353642,33978.0,41.5,232682.0,79500.0,6429.0,0.0,1,41.5," 232,682 ","79,500","6,429",41.5
E09000005,brent,2019-12-01,31739.0,6.999170518756062,36816.0,25.35,307220.0,120500.0,4323.0,0.0,1,25.35," 307,220 ","120,500","4,323",25.35
E09000006,bromley,2019-12-01,27977.79218303146,6.987724150040753,37564.0,35.05,312248.0,125500.0,15013.0,0.0,1,35.05," 312,248 ","125,500","15,013",35.05
E09000007,camden,2019-12-01,40196.0,6.7220438746258475,49115.0,25.15,210941.0,320000.0,2179.0,0.0,1,25.15," 210,941 ","320,000","2,179",25.15
E09000008,croydon,2019-12-01,35237.0,6.8822340130065545,38363.0,27.8,363545.0,147000.0,8650.0,0.0,1,27.8," 363,545 ","147,000","8,650",27.799999999999997
E09000009,ealing,2019-12-01,31021.0,6.6537538229927975,36420.0,31.3,337910.0,144000.0,5554.0,0.0,1,31.3," 337,910 ","144,000","5,554",31.299999999999997
E09000010,enfield,2019-12-01,28258.0,6.756118143832783,36320.0,27.65,307073.0,114500.0,8220.0,0.0,1,27.65," 307,073 ","114,500","8,220",27.65
E09000011,greenwich,2019-12-01,33081.0,6.602761926506247,36425.0,26.75,254017.0,82000.0,5044.0,0.0,1,26.75," 254,017 ","82,000","5,044",26.75
E09000012,hackney,2019-12-01,35020.0,6.663793693717739,42067.0,18.0,237843.0,109500.0,1905.0,0.0,1,18.0," 237,843 ","109,500","1,905",18.0
E09000013,hammersmith and fulham,2019-12-01,37990.0,6.875957266392769,48362.0,20.6,178334.0,139500.0,1715.0,0.0,1,20.6," 178,334 ","139,500","1,715",20.6
E09000014,haringey,2019-12-01,30452.0,6.837141032442069,35251.0,22.65,247026.0,81500.0,2960.0,0.0,1,22.65," 247,026 ","81,500","2,960",22.65
E09000015,harrow,2019-12-01,32809.0,6.613404316291536,37172.0,33.2,237234.0,82000.0,5046.0,0.0,1,33.2," 237,234 ","82,000","5,046",33.2
E09000016,havering,2019-12-01,32321.0,6.83797582033096,37161.0,24.2,241560.0,90500.0,11446.0,0.0,1,24.2," 241,560 ","90,500","11,446",24.2
E09000017,hillingdon,2019-12-01,35231.0,6.786293064586412,41686.0,34.1,275669.0,202000.0,11570.0,0.0,1,34.1," 275,669 ","202,000","11,570",34.1
E09000018,hounslow,2019-12-01,36487.0,6.981837509122401,50418.0,25.9,253036.0,150000.0,5659.0,0.0,1,25.9," 253,036 ","150,000","5,659",25.9
E09000019,islington,2019-12-01,41076.0,6.791785962690316,53466.0,22.0,200758.0,205500.0,1486.0,0.0,1,22.0," 200,758 ","205,500","1,486",22.0
E09000020,kensington and chelsea,2019-12-01,33000.0,6.714449875955357,41741.0,22.6,154609.0,141000.0,1238.0,0.0,1,22.6," 154,609 ","141,000","1,238",22.6
E09000021,kingston upon thames,2019-12-01,32138.0,6.962262947598521,37666.0,34.4,159166.0,85000.0,3726.0,0.0,1,34.4," 159,166 ","85,000","3,726",34.4
E09000022,lambeth,2019-12-01,36825.0,6.771513488129574,48004.0,21.6,298512.0,150500.0,2725.0,0.0,1,21.6," 298,512 ","150,500","2,725",21.6
E09000023,lewisham,2019-12-01,32334.0,6.510782666455686,36036.0,15.2,277264.0,79500.0,3532.0,0.0,1,15.2," 277,264 ","79,500","3,532",15.2
E09000024,merton,2019-12-01,31699.0,6.607745762150984,34474.205882352944,28.45,202277.0,87500.0,3762.0,0.0,1,28.45," 202,277 ","87,500","3,762",28.450000000000003
E09000025,newham,2019-12-01,33944.0,6.961008849832256,41592.0,12.4,303632.0,86500.0,3857.0,0.0,1,12.4," 303,632 ","86,500","3,857",12.399999999999999
E09000026,redbridge,2019-12-01,29108.0,6.562443694929818,34096.0,21.65,277852.0,84000.0,5644.0,0.0,1,21.65," 277,852 ","84,000","5,644",21.65
E09000027,richmond upon thames,2019-12-01,35191.0,6.681339667115341,42092.0,35.421052631578945,185702.0,91000.0,5876.0,0.0,1,35.421052631578945," 185,702 ","91,000","5,876",35.421052631578945
E09000028,southwark,2019-12-01,40303.0,6.5008781171241505,47811.0,20.9,284351.0,246000.0,2991.0,0.0,1,20.9," 284,351 ","246,000","2,991",20.9
E09000029,sutton,2019-12-01,32947.0,6.832915576273794,37392.0,32.95,194087.0,78000.0,4385.0,0.0,1,32.95," 194,087 ","78,000","4,385",32.95
E09000030,tower hamlets,2019-12-01,46142.0,6.929931782050103,69434.0,17.15,253036.0,237000.0,2158.0,0.0,1,17.15,,"237,000","2,158",17.15
E09000031,waltham forest,2019-12-01,30718.0,6.861067714830038,33119.0,24.5,253389.0,75000.0,3881.0,0.0,1,24.5," 253,389 ","75,000","3,881",24.5
E09000032,wandsworth,2019-12-01,34168.0,6.571746195253159,39617.0,19.8,302305.0,129500.0,3522.0,0.0,1,19.8," 302,305 ","129,500","3,522",19.8
E09000033,westminster,2019-12-01,43556.0,6.543882717162898,60010.0,17.7,253036.0,659000.0,2203.0,0.0,1,17.7,,"659,000","2,203",17.7
